ID,Category,Elements,Support_or_material,Reaction_or_application,Title,Journal,Year,Publisher,DOI,Accessible_URL,Open_PDF_URL,PDF_Status,Local_PDF_Path,Chinese_Introduction,Classification_Reason
E0664,Experimental,W,graphene,hydrogen evolution reaction,Fine‐tuning coordination from WO to WN in graphene gel based single‐atom W for hydrogenation of p ‐chloronitrobenzene,AIChE Journal,2025,Wiley,10.1002/aic.18792,https://doi.org/10.1002/aic.18792,,no_open_pdf_in_metadata,,本文关注 W 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract The rational design of single‐atom catalysts (SACs) with controllable coordination environments is indispensable for various target reactions. It is still a challenge due to the difficulty in understanding atomic behavior specifically in complex synth,题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0669,Experimental,Fe; Co; Ni,graphene,oxygen reduction reaction,Graphene‐Based Phthalocyanine‐Assembled Synergistic Fe‐Co‐Ni Trimetallic Single‐Atomic Bifunctional Electrocatalysts by Rational Design for Boosting Oxygen Reduction/Evolution Reactions,Carbon Energy,2025,Wiley,10.1002/cey2.70062,https://doi.org/10.1002/cey2.70062,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cey2.70062,download_failed: HTTPError,,"本文关注 Fe, Co, Ni 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：ABSTRACT Development of high‐efficiency bifunctional oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) electrocatalysts is vital for the widespread application of zinc–air batteries (ZABs). However, it still remains a great challenge to avoid",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0682,Experimental,Co; Pt,graphene oxide,CO2 reduction/conversion,Laser Solid‐Phase Synthesis of Robust Single‐Atom Catalysts for CO 2 Hydrogenation to Methanol,Carbon Energy,2025,Wiley,10.1002/cey2.70035,https://doi.org/10.1002/cey2.70035,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cey2.70035,download_failed: HTTPError,,"本文关注 Co, Pt 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：ABSTRACT The robustness of single‐atom catalysts (SACs) is a critical concern for practical applications, especially for thermal catalysis at elevated temperatures under reductive conditions. In this study, a laser solid‐phase synthesis technique is reported t",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0685,Experimental,Co,graphene,oxygen reduction reaction,Mechanism of Singlet Oxygen Generation Catalyzed by CoN 4 -Graphene: Insights from Embedded Multi-Configurational Theory,JACS Au,2025,American Chemical Society,10.1021/jacsau.5c01188,https://doi.org/10.1021/jacsau.5c01188,,no_open_pdf_in_metadata,,"本文关注 Co 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Efficient generation of singlet oxygen (1O2) underpins critical applications in photodynamic therapy, selective oxidation, and environmental remediation. Single-atom catalysts (SACs), particularly transition-metal–nitrogen–carbon single-atom catalysts (TM–N-C",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0687,Experimental,V; Fe; Zn; Pt,graphene,oxygen reduction reaction,Microporous Hard Carbon Support Provokes Exceptional Performance of Single Atom Electrocatalysts for Advanced Air Cathodes,Angewandte Chemie International Edition,2025,Wiley,10.1002/anie.202501307,https://doi.org/10.1002/anie.202501307,,no_open_pdf_in_metadata,,"本文关注 V, Fe, Zn, Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single atom catalysts embracing metal‐nitrogen (MN x ) moieties show promising performance for oxygen reduction reaction (ORR). The modification on spatially confined microenvironments, which won copious attention with respect to achieving efficient c",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0688,Experimental,V; Fe; Zn; Pt,graphene,oxygen reduction reaction,Microporous Hard Carbon Support Provokes Exceptional Performance of Single Atom Electrocatalysts for Advanced Air Cathodes,Angewandte Chemie,2025,Wiley,10.1002/ange.202501307,https://doi.org/10.1002/ange.202501307,,no_open_pdf_in_metadata,,"本文关注 V, Fe, Zn, Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single atom catalysts embracing metal‐nitrogen (MN x ) moieties show promising performance for oxygen reduction reaction (ORR). The modification on spatially confined microenvironments, which won copious attention with respect to achieving efficient c",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0697,Experimental,Co; Zn,graphene,oxygen reduction reaction,Oxygen Reduction Reaction Catalysts for Zinc‐Air Batteries Featuring Single Cobalt Atoms in a Nitrogen‐Doped 3D‐Interconnected Porous Graphene Framework,Small,2025,Wiley,10.1002/smll.202409506,https://doi.org/10.1002/smll.202409506,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202409506,download_failed: HTTPError,,"本文关注 Co, Zn 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single‐atom catalysts (SACs) with high activity and efficient atom utilization for oxygen reduction reactions (ORRs) are imperative for rechargeable Zinc‐air batteries (ZABs). However, it is still a prominent challenge to construct a noble‐metal‐free",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0698,Experimental,Fe,graphene,oxygen reduction reaction,Oxygen coordination engineering in Fe–N–O–graphene single-atom catalysts for enhanced bifunctional oxygen electrocatalysis,Reaction Chemistry & Engineering,2025,Royal Society of Chemistry,10.1039/d5re00292c,https://doi.org/10.1039/d5re00292c,,no_open_pdf_in_metadata,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Study shows FeN 3 O configuration in Fe–N–O–graphene optimizes Fe–O bonding and electronic coupling, enabling low overpotentials for both ORR and OER.",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0703,Experimental,Pt,graphene,oxygen reduction reaction,Pt Single Atom Deposition by Direct Current Sputtering in the Gas‐Scattering Regime—A Simple Approach to Controlled Single Atom Loading,ChemSusChem,2025,Wiley,10.1002/cssc.202500489,https://doi.org/10.1002/cssc.202500489,https://open.fau.de/bitstreams/0cd976a6-2dae-4eeb-99db-f22586dc2f10/download,open_url_not_pdf,,"本文关注 Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Supported single atoms represent a new frontier in many catalytic fields, and noble metal single atoms in particular have been reported to be a highly effective cocatalyst in photocatalysis or electrocatalysis. Herein, it is described that direct current sputt",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0711,Experimental,Fe,graphene,oxygen reduction reaction,Role of Water in Modulating the Fe 3+ /Fe 2+ Redox Couple in Iron-Based Complexes and Single-Atom Catalysts,The Journal of Physical Chemistry Letters,2025,American Chemical Society,10.1021/acs.jpclett.5c02424,https://doi.org/10.1021/acs.jpclett.5c02424,https://boa.unimib.it/bitstream/10281/604301/1/Bonardi%20et%20al-2025-Journal%20of%20Physical%20Chemistry%20Letters-VoR.pdf,download_failed: HTTPError,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：A key challenge in modeling electrocatalysis with single-atom catalysts (SACs) is accurately capturing the redox behavior of transition metals across oxidation states. This is particularly true for iron, a widely used element in such systems. Iron phthalocyani",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0730,Experimental,Pd,graphene,CO2 reduction/conversion,Superatoms as Superior Catalysts: ZrO versus Pd,Small,2025,Wiley,10.1002/smll.202409289,https://doi.org/10.1002/smll.202409289,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202409289,download_failed: HTTPError,,"本文关注 Pd 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single‐atom catalysts are the focus of studies for over a decade due to their enhanced reactivity at smaller sizes. However, they have limitations as they offer only one active site, which may not be sufficient for reactions requiring the co‐adsorptio",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0736,Experimental,Fe; Co,graphene,hydrogen evolution reaction,Synthesis of Bimetallic (Iron–Cobalt) Single Atom Catalysts for Electrochemical Detection of Nitrites,Advanced Materials Technologies,2025,Wiley,10.1002/admt.202401484,https://doi.org/10.1002/admt.202401484,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/admt.202401484,download_failed: HTTPError,,"本文关注 Fe, Co 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Nitrite (NO 2 − ) is responsible for several physiological processes but can be harmful in excess. With rising exposure from food preservatives, fertilizers, and pollutants, accurate nitrite assessment is crucial for health and environmental safety. D",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
