ID,Category,Elements,Support_or_material,Reaction_or_application,Title,Journal,Year,Publisher,DOI,Accessible_URL,Open_PDF_URL,PDF_Status,Local_PDF_Path,Chinese_Introduction,Classification_Reason
E0573,Experimental,Mo; Ru,carbon/other support,hydrogen evolution reaction,Ruthenium Nanoclusters and Single Atoms on α‐MoC/N‐Doped Carbon Achieves Low‐Input/Input‐Free Hydrogen Evolution via Decoupled/Coupled Hydrazine Oxidation,Angewandte Chemie,2024,Wiley,10.1002/ange.202316755,https://doi.org/10.1002/ange.202316755,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ange.202316755,download_failed: HTTPError,,"本文关注 Mo, Ru 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract The hydrazine oxidation‐assisted H 2 evolution method promises low‐input and input‐free hydrogen production. However, developing high‐performance catalysts for hydrazine oxidation (HzOR) and hydrogen evolution (HER) is challenging. Here, we introduce",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0574,Experimental,Ru,carbon/other support,CO2 reduction/conversion,Ruthenium Single Atomic Sites Surrounding the Support Pit with Exceptional Photocatalytic Activity,Angewandte Chemie International Edition,2024,Wiley,10.1002/anie.202400625,https://doi.org/10.1002/anie.202400625,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202400625,download_failed: HTTPError,,"本文关注 Ru 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single‐metal atomic sites and vacancies can accelerate the transfer of photogenerated electrons and enhance photocatalytic performance in photocatalysis. In this study, a series of nickel hydroxide nanoboards (Ni(OH) x NBs) with different loadings of",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0575,Experimental,Co; Ni,graphene,catalysis,Scalable bottom-up synthesis of Co-Ni–doped graphene,Science Advances,2024,American Association for the Advancement of Science,10.1126/sciadv.ado8956,https://doi.org/10.1126/sciadv.ado8956,https://orbilu.uni.lu/bitstream/10993/62504/1/SciAdv-ado8956-2024.pdf,downloaded_open_access_pdf,Experimental/Co/pdfs/E0575_Scalable_bottom-up_synthesis_of_Co-Ni_doped_graphene.pdf,"本文关注 Co, Ni 单原子位点在 graphene 等载体上的催化行为，主要应用于catalysis。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Introducing heteroatoms into graphene is a powerful strategy to modulate its catalytic, electronic, and magnetic properties. At variance with the cases of nitrogen (N)- and boron (B)-doped graphene, a scalable method for incorporating transition metal atoms in",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0576,Experimental,Co,carbon/other support,oxygen reduction reaction,Scalable nanoarchitectonics with microporous polymer composite for methanol-tolerant ORR electrocatalysts,Journal of Materials Chemistry A,2024,Royal Society of Chemistry,10.1039/d4ta04577g,https://doi.org/10.1039/d4ta04577g,https://mdr.nims.go.jp/filesets/bef3a534-a216-4353-93eb-f19b39b84330/download,downloaded_open_access_pdf,Experimental/Co/pdfs/E0576_Scalable_nanoarchitectonics_with_microporous_polymer_composite_for_methanol-tolerant_ORR_e.pdf,本文关注 Co 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：We report an efficient ORR electrocatalyst containing cobalt single atom and cobalt nanoparticle active sites embedded in a porous nitrogen-doped graphitic carbon network.,题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0577,Experimental,V,N-doped carbon,hydrogen evolution reaction,Secondary metal ion-induced electrochemical reduction of U(VI) to U(IV) solids,Nature Communications,2024,Nature Portfolio,10.1038/s41467-024-52083-1,https://doi.org/10.1038/s41467-024-52083-1,https://www.nature.com/articles/s41467-024-52083-1.pdf,open_url_not_pdf,,"本文关注 V 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Recent studies have shown that aqueous U(VI) ions can be transformed into U(VI) precipitates through electrocatalytic redox reactions for uranium recovery. However, there have been no reports of U(IV) solids, such as UO2, using electrochemical methods under am",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0578,Experimental,W; Pt,carbon/other support,oxygen reduction reaction,Selective Hydrogen Oxidation Catalyst for PEM Fuel Cells: Tungsten Cluster‐Tuned Platinum Single Atoms,Small,2024,Wiley,10.1002/smll.202410101,https://doi.org/10.1002/smll.202410101,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202410101,download_failed: HTTPError,,"本文关注 W, Pt 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract The selective hydrogen oxidation reaction (HOR) electrocatalyst is crucial for enhancing the performance of proton‐exchange membrane fuel cells (PEMFCs) against degradation caused by reverse currents. In this study, a catalyst comprising platinum sing",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0579,Experimental,Co; Cu,carbon nitride,hydrogen evolution reaction,Sheets Copper‐Cobalt Graphitic Carbon Nitride Dual Single‐Atom Catalysts for the Epoxidation of Styrene,Chemistry - A European Journal,2024,Wiley,10.1002/chem.202403624,https://doi.org/10.1002/chem.202403624,,no_open_pdf_in_metadata,,"本文关注 Co, Cu 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Dual single‐atom catalysts have attracted considerable research interest due to their higher metal atom loading and more flexible active sites compared to single‐atom catalysts (SACs). We pioneered the one‐step synthesis of sheets copper‐cobalt graphi",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0580,Experimental,Cu,carbon/other support,oxygen reduction reaction,Single-Atom Catalysts through Pressure-Controlled Metal Diffusion,Journal of the American Chemical Society,2024,American Chemical Society,10.1021/jacs.4c03066,https://doi.org/10.1021/jacs.4c03066,https://pure.uva.nl/ws/files/239963036/al-hilfi-et-al-2024-single-atom-catalysts-through-pressure-controlled-metal-diffusion.pdf,downloaded_open_access_pdf,Experimental/Cu/pdfs/E0580_Single-Atom_Catalysts_through_Pressure-Controlled_Metal_Diffusion.pdf,"本文关注 Cu 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Single-atom catalysts (SACs) open up new possibilities for advanced technologies. However, a major complication in preparing high-density single-atom sites is the aggregation of single atoms into clusters. This complication stems from the delicate balance betw",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0581,Experimental,Co; Ni; Cu,N-doped carbon,hydrogen evolution reaction,Single-Mg-Atom Catalyst with a Dual Active Center as an Emerging Promising Sensing Platform,ACS Applied Materials & Interfaces,2024,American Chemical Society,10.1021/acsami.4c03081,https://doi.org/10.1021/acsami.4c03081,,no_open_pdf_in_metadata,,"本文关注 Co, Ni, Cu 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Bisphenol compounds [bisphenol A (BPA), etc.] are one class of the most important and widespread pollutants in food and environment, which pose severe endocrine disrupting effect, reproductive toxicity, immunotoxicity, and metabolic toxicity on humans and anim",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0582,Experimental,Pt,graphene,hydrogen evolution reaction,Single-atom platinum with asymmetric coordination environment on fully conjugated covalent organic framework for efficient electrocatalysis,Nature Communications,2024,Nature Portfolio,10.1038/s41467-024-46872-x,https://doi.org/10.1038/s41467-024-46872-x,https://www.nature.com/articles/s41467-024-46872-x.pdf,open_url_not_pdf,,"本文关注 Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Two-dimensional (2D) covalent organic frameworks (COFs) and their derivatives have been widely applied as electrocatalysts owing to their unique nanoscale pore configurations, stable periodic structures, abundant coordination sites and high surface ar",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0583,Experimental,Co,carbon/other support,hydrogen evolution reaction,Solvent-free selective hydrogenation of nitroaromatics to azoxy compounds over Co single atoms decorated on Nb2O5 nanomeshes,Nature Communications,2024,Nature Portfolio,10.1038/s41467-024-47402-5,https://doi.org/10.1038/s41467-024-47402-5,https://www.nature.com/articles/s41467-024-47402-5.pdf,open_url_not_pdf,,"本文关注 Co 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract The solvent-free selective hydrogenation of nitroaromatics to azoxy compounds is highly important, yet challenging. Herein, we report an efficient strategy to construct individually dispersed Co atoms decorated on niobium pentaoxide nanomeshes with un",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0584,Experimental,Co,carbon/other support,oxygen reduction reaction,Steering acidic oxygen reduction selectivity of single-atom catalysts through the second sphere effect,Nature Communications,2024,Nature Portfolio,10.1038/s41467-024-55116-x,https://doi.org/10.1038/s41467-024-55116-x,https://www.nature.com/articles/s41467-024-55116-x.pdf,open_url_not_pdf,,"本文关注 Co 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Natural enzymes feature distinctive second spheres near their active sites, leading to exquisite catalytic reactivity. However, incumbent synthetic strategies offer limited versatility in functionalizing the second spheres of heterogeneous catalysts. Here, we",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
